input_text,target_text,task_type,source,quality_label,reason
Convert brainrot English to normal English: weather said 'let it rain' ALL week?? 🌧️😭 guess im embracing the indoor goblin life fr 👾,The weather forecast predicts rain all week.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: weekend farmers market strolls are peak vibes ✨🍓 fresh produce & local goodies? yes pls 🙏 wholesome haul incoming,I love exploring farmers' markets on weekends.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: weeks of planning and prep and the event was a HUGE success! exceeded all expectations ✨🎉,"After weeks of intense preparation and meticulous planning, the event was finally a resounding success, exceeding all expectations and leaving a lasting positive impression.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: well-being check-in ✨ gotta focus on takin care of myself, mentally & physically 🙏💯 priority one",I need to focus on my well-being.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: went goblin mode cleaning my chaos room and lowkey felt my brain reset? ✨🧹 decluttering the space decluttered my mind fr, surprisingly zen 🙏",The almost meditative quality of carefully organizing and decluttering a messy space can be surprisingly therapeutic.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: wet towel pile breeding mold prob 😩 gotta stop that habit fr, hang it up ppl! 🙏 basic hygiene lol",I need to stop leaving wet towels on the floor.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: what's that RATTLE?? 😩 annoying noise driving me crazy fr, gotta find & fix it 🙏 sound mystery",I need to fix this rattling noise.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: when shi hits the fan, he finds a way frfr 💪 resourceful king, clutch player 💯 MacGyver vibes",He is extremely resourceful in tight situations.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: where ARE my glasses tho??? 👓❓ lost again, the eternal struggle fr 😩 #blindbatlife",I always forget where I put my glasses.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: where tf did i park?? 🤔🚗 brain fart activated, lost car saga begins 🙏 send help (and my car)",I forgot where I parked my car.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: where was i going w that thought?? 🤔 train derailed again fr 😩 gotta improve focus, brain fog real 🙏 finish sentence challenge",I need to stop losing my train of thought.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: why my brain built like this fr,I hate feeling this way.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: wind blowin leaves around? cozy autumn ASMR ✨🍂 nature's whispers fr, peaceful vibes 🙏😌",I love the sound of leaves blowing.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: wind chimes make such peaceful random music ✨🎐 gentle background sound fr, calming vibes 🙏 zen garden audio 🙏 zen garden energy",I love the sound of wind chimes.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: wind chimes sound so peaceful fr ✨🎐 gentle tinkling vibes, instant zen garden energy 🙏 calming",I love the sound of wind chimes.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: wind chimes tinkling on a breeze? instant chill ✨🎐 gentle soothing sounds fr, peaceful ambience 🙏 relaxing",I love the sound of wind chimes on a breezy day.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: wind rustling leaves = nature's ASMR ✨🌲 peaceful af, forest whispers 🙏😌 calming soundtrack",I love the sound of wind through trees.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: wind thru tall grass = calming nature soundtrack ✨🌾 peaceful whispering vibes fr, ASMR gold 🙏 prairie dreams",I love the sound of wind rustling through tall grass.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: window jammed shut like its sealed forever 😩🖼️ gotta fix that frustration fr, need fresh air 🙏 stuck situation",I need to fix this jammed window.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: window letting in arctic breeze rn 😩🥶 gotta fix that draft fr, save energy & warmth 🙏 seal it up",I need to fix this drafty window.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: wish i wasn't just background music in ur main plot,I wish I mattered more.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: wobbly chair leg making me seasick 😩🪑 gotta fix it STAT, annoyance level high 🙏 DIY repair?",I need to fix this wobbly chair leg.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: woke up like 'what fresh hell did my subconscious cook up last night???' 🥴 dream logic is unhinged fr, my brain needs a debriefing 🧠💭",The bizarre and nonsensical nature of some dreams often leaves you questioning your own subconscious thoughts upon waking.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: woke up to 5% battery 😭 phone charging fail fr, anxiety activated 🙏🔋 cord life today",I forgot to charge my phone overnight.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: woods walks are peak therapy ✨🌲 quiet nature vibes reset my soul fr 🙏 peaceful escape pod,I enjoy quiet walks in the woods.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: woodsmoke smell IS autumn fr ✨🍁 cozy campfire vibes, brings back memories 🙏 crisp air bonus",I love the smell of woodsmoke in autumn.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: work creepin into my life too much 😩 gotta set clearer boundaries fr, protect my downtime 🙏 work-life balance struggle",I need to set clearer boundaries with work.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: work life balance is currently nonexistent 💀 constantly juggling priorities and feeling stretched thin 😩,"I'm struggling to balance my professional and personal life, feeling stretched thin and constantly juggling competing priorities and demands.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: work stress hittin DIFFERENT rn 😩 feelin pressed fr.,I'm feeling stressed about work.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: work-life balance non-existent rn 😩 gotta fix that fr, more life less work pls 🙏 burnout alert",I need a better work-life balance.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: world mythology is WILD & diverse fr ✨🐍 learning global legends? fascinating stuff 🙏 expands ur lore knowledge,I love learning about mythology from different cultures.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: yo i gotchu, always 🤞 ride or die fr, foenem gotta stick together 💯💯",I have your back no matter what.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: yo im strugglin lowkey, need help w this 🙏 SOS fr.",I need help with this.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: yo that painting fire af 🔥 beautiful art fr, aesthetic goals ✨🎨",That is a beautiful painting.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: yo thats mad generous fr 🙏 appreciate the offer king/queen ✨💯,That is a generous offer.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: yo where the link up later tho? 🤔📍 send addy.,Where are we meeting later?,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: yoga mat absorbing questionable sweat levels 🤢🧘‍♀️ gotta clean it proper fr, hygienic zen needed 🙏 fresh practice",I need to clean my yoga mat.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: yoga mat shedding & lookin sad 😩🧘‍♀️ gotta replace it fr, fresh start for practice needed 🙏 new gear energy",I need to replace my old yoga mat.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: zipper decided to peace out 😩👖 broken zipper nightmare fr, wardrobe malfunction 🙏 send safety pin",I need to fix this broken zipper.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: zoned TF out on my project and lost like 4 hours?? 🤯 that hyperfocus/flow state hits different, blinked and it was night time ✨ productivity or time travel? 🤔","Being completely absorbed in a task and losing all track of time, only to realize hours have passed, is a state often referred to as 'flow'.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Define this brainrot term in normal English: BDE,BDE means confidence and ease.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Broken heart emoji 💔,"Broken heart emoji 💔 is a way to express disappointment, like when something is unfunny.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Face with bags under eyes emoji 🫩,Face with bags under eyes emoji 🫩 is an expression of being worn out or exhausted.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: GOAT,GOAT means greatest of all time.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Gucci,Gucci is an expression of approval or satisfaction for something.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: IJBOL,"IJBOL is an acronym for ""I just burst out laughing"".",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: KMS,KMS means kill myself.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: KYS,KYS means kill yourself.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Karen,"Karen is a pejorative term for an obnoxious, angry, or entitled (usually but not exclusively white and middle-aged) woman.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Khia,Khia is a nobody or irrelevant person.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Kirkifying,Kirkifying means use of deepfake softwares to put Charlie Kirk 's face to pictures of already popular online memes.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: L,"L means ""loss,"" used to indicate failure, defeat, or something negative.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: L+Ratio,L+Ratio means insult used primarily online.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Loudly crying emoji 😭,"Loudly crying emoji 😭 means also a replacement for I'm dying or the crying with laughter emoji, representing laughter.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: OK boomer,"OK boomer means pejorative directed toward members of the Baby Boomer generation, used to dismiss or mock attitudes typically associated with baby boomers as out of date.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Roman Empire,"Roman Empire is a random event, person, incident, or thing that fascinates or intrigues one to the point that one is frequently thinking about it.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: SDIYBT,"SDIYBT is an acronym for ""Start digging in your butt, twin"".",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Skull emoji 💀,"Skull emoji 💀 means replacement for the phrase ""I'm dying"", representing laughter or when something is unhinged.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Son I'm crine,"Son I'm crine means often used in phrases like ""Son I'm crine"".",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: W,"W means ""win,"" used to indicate success, victory, or something positive.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: Wilted flower emoji 🥀,"Wilted flower emoji 🥀 means commonly referred to as the ""Wilted rose emoji,"" it replaces, or used in addition to, the broken heart emoji, also expresses disappointment, albeit often with humorous undertones.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: You good?,"You good? means greeting, and is generally used to express concern for an acquaintance's well-being.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: acoustic,Acoustic means autistic.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: and I oop,"And I oop is an expression of shock, embarrassment, and or amusement.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: ate,Ate means to performed well or extremely good at something.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: aura,Aura is an individual's current reputation or charisma.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: baddie,"Baddie is a confident, stylish, and attractive woman.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: ball knowledge,Ball knowledge means niche or uncommon knowledge.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: bar(s),Bar(s) is a lyric in a rap song that is considered excellent.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: based,Based means approval of someone or agreement with another's opinion.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: basic,"Basic means people who prefer prefer mainstream products, trends, and music.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: beige flag,Beige flag is a behavior or personality trait that is neither good nor bad.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: bestie,Bestie means best friend.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: bet,"Bet means yes, okay, or sure.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: bffr,Bffr means be fucking for real.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: big back,Big back is a person with excessive eating habits.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: big yikes,"Big yikes is something embarrassing or cringe, particularly in response to an offensive comment.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: blud,"Blud means ""blood brother"" or ""mate"".",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: brainrot,"Brainrot is the state of losing touch with the real world as a result of consuming hyper-stimulating or chronically online content, especially when characterized by online buzzwords (""skibidi"", ""fanum tax"", ""rizz"", etc).",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: bro,Bro means brother.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: bru,"Bru means ""bro"" originating from AAVE. It comes from AAVE.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: bruh,"Bruh means ""bro"" originating from AAVE. It comes from AAVE.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: bussin',Bussin' means extremely good or excellent.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: bussy,"Bussy means portmanteau of ""boy"" and ""pussy"" (slang for the vagina).",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: cap,Cap means to lie originating from AAVE. It comes from AAVE.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: caught in 4K,"Caught in 4K is someone being indisputably caught doing something wrong or incriminating on camera or with evidence to prove it, referencing 4K resolution.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: chopped,Chopped means ugly or unattractive.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: chud,Chud is a pejorative term for someone on the far-right.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: clanker,"Clanker means slur for robots, primarily used against generative artificial intelligence.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: clapback,Clapback means swift and witty response to an insult or critique.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: cook,Cook means to perform or do well.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: cooked,Cooked means to be in trouble.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: cracked,Cracked means to be skilled at something.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: crash out,Crash out means to a bout of rage or upset.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: crine,"Crine means often used in phrases like ""Son I'm crine"".",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: dead,"Dead means humorous to such an extent as to ""kill you"".",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: ded,"Ded means humorous to such an extent as to ""kill you"".",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: delusionship,Delusionship is a relationship in which someone holds unrealistic or overly idealistic beliefs.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: dih,Dih means ironic algospeak for dick.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: drip,Drip means good-looking or trendy high-class fashion.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: drop bars,Drop bars is a lyric in a rap song that is considered excellent.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: edge,Edge means to maintain a high level of sexual arousal for an extended period without reaching climax ( orgasm).,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: elite ball knowledge,Elite ball knowledge means niche or uncommon knowledge.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: face card,Face card is an attractive face.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: fanum tax,Fanum tax means theft of food between friends.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: finna,Finna means going to or about to.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: fire,"Fire means term used to describe that something is impressive, good, or cool.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: fit,Fit means term used to highlight or bring attention to one's outfit or fashion.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: fit check,Fit check means term used to highlight or bring attention to one's outfit or fashion.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: flop era,Flop era means primarily used on TikTok and Twitter when a person is not getting enough likes and views and starts posting memes and putting text over it in hope of going viral. It spread through TikTok meme culture.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: flow state,"Flow state means used when relaxing, typically when concentrating on something.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: gagged,"Gagged means shocked, amazed, or at a loss for words.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: gas,"Gas means to describe something as highly entertaining, pleasant, or good.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: ghost,Ghost means to end communication or contact with someone without warning.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: glaze,"Glaze means to hype, praise, or compliment someone so much that it becomes annoying or excessive.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: glizzy,Glizzy is a hot dog.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: glow-up,"Glow-up is a major improvement in one's self, usually an improvement in appearance, confidence, personality, and style.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: gng,"Gng means used to refer to a close group of friends or as a casual greeting or address (e.g., ""wassup gng"" meaning ""what's up, gang"").",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: good boy,Good boy is a phrase that is mockingly used when one is told to do something and they do it.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: good girl,Good girl is a phrase that is mockingly used when one is told to do something and they do it.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: goofy ahh,"Goofy ahh is an AAVE phrase and slang term meaning ""goofy ass"" used to label content as goofy or silly.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: gooning,Gooning is the act of masturbating for long periods of time or for someone who does it chronically.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: green flag,"Green flag means behaviors or personality traits that are considered positive, healthy, or desirable.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: hawk tuah,Hawk tuah is an onomatopoeia for spitting or expectoration on a penis as a form of oral sex used by Haliey Welch in 2024.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: hb,Hb is an initialism of homeboy or homegirl.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: hg,Hg is an initialism of homeboy or homegirl.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: hit different,Hit different means to be better in a distinctive manner.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: iPad kid,IPad kid means term describing Generation Alpha children who spend most of their time consuming content via a phone or tablet screen.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: ick,Ick is a sudden feeling of disgust or repulsion for something one was previously attracted to.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: icl,"Icl means abbreviation of ""I can't lie"".",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: it's giving,It's giving is an attitude or connotation.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: it's joever,"It's joever means replacement for it's over, standing for complete physical and mental defeat.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: iykyk,"Iykyk means if you know, you know.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: jestermaxxing,"Jestermaxxing is a slang term referring to both internet subcultures such as incels, and to the practice of using extreme humor, comedic antics, or acting like a ""clown"" to gain female attention and attraction (see also Clavicular).",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: jit,Jit is an African-American term originating in the 1970s.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: knowing ball,Knowing ball means niche or uncommon knowledge.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: larp,"Larp is a term for someone being fake or performative, similar to calling them a ""poser.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: let him cook,Let him cook means to perform or do well.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: lit,"Lit means remarkable, interesting, fun, or amusing.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: locked in,Locked in is a state of total concentration on a task.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: looksmaxxing,Looksmaxxing is an attempt (often pseudoscientific) to maximize physical attractiveness.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: lowkenuinely,Lowkenuinely is a portmanteau of 'lowkey' and 'genuinely'.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: lowkirkenuinely,"Lowkirkenuinely is a portmanteau of 'lowkey', 'kirk', and 'genuinely'.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: main character (MC),Main character (MC) is someone who is or wants to be the star of their life.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: mew,Mew is a pseudoscientific method to restructure someone's jawline by pressing their tongue to the roof of their mouth.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
